rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,val_fitness_raw,n_episodes_val,max_episode_val,n_episodes_train_val,val_half1_excess_sharpe,val_half2_excess_sharpe,stable,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on,drop_reason,nasdaq_val_excess_sharpe,nasdaq_val_sharpe,nasdaq_val_sharpe_bh,nasdaq_holdout_excess_sharpe,nasdaq_holdout_sharpe,nasdaq_holdout_sharpe_bh,cross_asset
~asp_jupiter_mercury_trine_orb3 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,4,10,-0.28856049039988474,-0.13856049039988472,0.3717970091678864,0.5904589960298748,0.7404589960298749,1.1328994249279998,0.39244042889812486,0.5904589960298748,7,97,24,0.9765105314777531,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.34139600655348973,0.7476885654029781,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb3 & ~mars_ingress_3d & ~sun_sign_cancer,4,10,-0.7230442406348183,-0.5730442406348183,-0.06268674106704723,0.5904476671638014,0.7404476671638014,1.1328880960619263,0.39244042889812486,0.5904476671638014,28,76,37,0.9764943889654518,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.7093733876931776,1.115665946542666,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_sun_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb5 & ~mercury_sign_cancer,4,10,-0.5727487517969763,-0.42274875179697624,0.08760874777079485,0.590301571389879,0.7403015713898791,1.132742000288004,0.39244042889812486,0.590301571389879,13,145,17,0.9762862171770827,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6106014825954427,1.016894041444931,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_moon_saturn_opp_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.35746272380765,-0.20746272380765002,0.3028947757601211,0.5900639012508321,0.7400639012508321,1.132504330148957,0.39244042889812486,0.5900639012508321,9,77,31,0.9759475620069069,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3909277771023106,0.797220335951799,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_neptune_venus_trine_orb1,4,10,-0.34551634217633775,-0.19551634217633773,0.31484115739143337,0.5898788598438623,0.7398788598438624,1.1323192887419873,0.39244042889812486,0.5898788598438623,6,100,19,0.9756838980485851,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3476283314009932,0.7539208902504816,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_uranus_venus_square_orb3,4,10,-0.3281600821611482,-0.17816008216114826,0.33219741740662284,0.5897534525648508,0.7397534525648508,1.1321938814629757,0.39244042889812486,0.5897534525648508,7,67,26,0.9755052066380099,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3816875723911885,0.7879801312406769,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_saturn_sun_sextile_orb3 & ~asp_saturn_sun_trine_orb3,4,10,-0.3941949351633879,-0.24419493516338786,0.26616256440438324,0.5895468837620793,0.7395468837620793,1.1319873126602042,0.39244042889812486,0.5895468837620793,7,77,28,0.9752108697541013,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.37506121941957365,0.781353778269062,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb1 & ~asp_mercury_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,4,10,-0.3774312081119261,-0.22743120811192613,0.28292629145584497,0.5891474275549725,0.7391474275549725,1.1315878564530975,0.39244042889812486,0.5891474275549725,6,95,21,0.9746416927485646,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.44627338492869634,0.8525659437781847,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_pluto_sun_trine_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb3 & ~mars_ingress_3d,4,10,-0.7199880989868759,-0.5699880989868759,-0.059630599419104764,0.5891154998651505,0.7391154998651506,1.1315559287632755,0.39244042889812486,0.5891154998651505,30,41,42,0.9745961997671795,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6889555145825772,1.0952480734320655,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_moon_square_orb1 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_uranus_venus_square_orb3,4,10,-0.37365698447511875,-0.22365698447511873,0.2867005150926524,0.5890442695880044,0.7390442695880044,1.1314846984861293,0.39244042889812486,0.5890442695880044,8,92,31,0.9744947055649138,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.43217783974361684,0.8384703985931052,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_mars_sun_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.3682097799680978,-0.21820977996809782,0.2921477195996733,0.5887401627850944,0.7387401627850945,1.1311805916832194,0.39244042889812486,0.5887401627850944,5,91,16,0.9740613926513082,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3273735331786161,0.7336660920281045,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_square_orb5 & ~asp_saturn_venus_trine_orb3 & ~mars_ingress_3d,4,10,-0.7654785669502662,-0.6154785669502661,-0.10512106738249503,0.588677980450521,0.738677980450521,1.131118409348646,0.39244042889812486,0.588677980450521,31,76,41,0.97397279107615,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6930192718203119,1.0993118306698002,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_sun_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb3 & ~mercury_sign_cancer,4,10,-0.5781381179611825,-0.4281381179611825,0.0822193816065886,0.5885060645844881,0.7385060645844881,1.130946493482613,0.39244042889812486,0.5885060645844881,13,145,17,0.9737278341684745,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.60692700841314,1.0132195672626283,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_saturn_sun_sextile_orb3 & ~asp_uranus_venus_square_orb3,4,10,-0.33283778879698633,-0.18283778879698637,0.32751971077078473,0.5884978303563358,0.7384978303563359,1.1309382592544608,0.39244042889812486,0.5884978303563358,6,95,27,0.9737161015189388,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.29466396515258014,0.7009565240020685,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_sextile_orb5 & ~asp_saturn_venus_square_orb3,4,10,-0.35921323741856326,-0.20921323741856324,0.30114426214920786,0.5884821308340203,0.7384821308340204,1.1309225597321453,0.39244042889812486,0.5884821308340203,9,82,29,0.9736937318493142,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4404290999211718,0.8467216587706602,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_pluto_venus_opp_orb5,4,10,-0.35054386394972614,-0.20054386394972612,0.309813635618045,0.5884401341380047,0.7384401341380047,1.1308805630361296,0.39244042889812486,0.5884401341380047,6,100,18,0.9736338923313039,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3156267749540462,0.7219193338035346,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
