rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,val_fitness_raw,n_episodes_val,max_episode_val,n_episodes_train_val,val_half1_excess_sharpe,val_half2_excess_sharpe,stable,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on,drop_reason
asp_mercury_saturn_opp_orb3,1,1,-0.14972641003582543,-0.13972641003582542,0.362906280526195,0.0076453617470737065,0.017645361747073707,0.41008579064519857,0.39244042889812486,0.0076453617470737065,16,11,41,-0.1613248840457034,0.18125407592540865,False,-0.6596214474646126,-0.6496214474646126,0.10566663983452987,0.7552880872991424,,,validation,
~asp_jupiter_venus_conj_orb3,1,2,-0.02153250450038467,-0.0015325045003846682,0.5011001860616358,0.00762080110028825,0.02762080110028825,0.4200612299984131,0.39244042889812486,0.00762080110028825,15,306,43,0.08079476221091497,-0.01704249389673157,False,-0.06290703442915456,-0.042907034429154556,0.7123810528699879,0.7552880872991424,,,validation,
~mercury_sign_cancer,1,2,-0.08367744638738193,-0.06367744638738193,0.4389552441746385,0.0065515223438044785,0.02655152234380448,0.41899195124192934,0.39244042889812486,0.0065515223438044785,18,238,47,-0.030930703089388945,0.0720912547155042,False,-0.12042722656556913,-0.10042722656556913,0.6548608607335733,0.7552880872991424,,,validation,
~asp_neptune_sun_opp_orb3,1,2,-0.028708343604578728,-0.008708343604578728,0.4939243469574417,0.006320885305238073,0.026320885305238073,0.41876131420336293,0.39244042889812486,0.006320885305238073,16,252,41,0.011821144465563482,0.03774616239608114,True,-0.011109394617005091,0.00889060538299491,0.7641786926821373,0.7552880872991424,,,validation,
~venus_sign_cancer,1,2,-0.008743582319977499,0.011256417680022501,0.5138891082420429,0.006296672107005925,0.026296672107005925,0.4187371010051308,0.39244042889812486,0.006296672107005925,16,266,44,0.07414994853079127,-0.005662275751957713,False,-0.09775380117663278,-0.07775380117663278,0.6775342861225097,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5,1,2,-0.04274892391805339,-0.022748923918053388,0.47988376664396704,0.006045767435949829,0.02604576743594983,0.4184861963340747,0.39244042889812486,0.006045767435949829,37,142,97,0.11249815932292939,-0.034609727249374805,False,-0.1162070721359396,-0.0962070721359396,0.6590810151632028,0.7552880872991424,,,validation,
~asp_jupiter_sun_sextile_orb5,1,2,-0.18089045818379193,-0.16089045818379194,0.3417422323782285,0.005711772126547294,0.025711772126547294,0.41815220102467215,0.39244042889812486,0.005711772126547294,29,165,74,0.08537891228570227,-0.024026935619635592,False,0.03399351566342203,0.05399351566342203,0.8092816029625645,0.7552880872991424,,,validation,
~asp_neptune_sun_conj_orb3,1,2,-0.027214381375005408,-0.0072143813750054075,0.495418309187015,0.005222878315064312,0.025222878315064312,0.41766330721318917,0.39244042889812486,0.005222878315064312,16,252,40,0.004145456355240329,0.041907254535753447,True,-0.0011961935594486488,0.01880380644055135,0.7740918937396938,0.7552880872991424,,,validation,
~sun_sign_capricorn,1,2,-0.11517645022259153,-0.09517645022259152,0.4074562403394289,0.004650715291898661,0.02465071529189866,0.4170911441900235,0.39244042889812486,0.004650715291898661,15,234,40,-0.08379566299607666,0.11296199504595611,False,-0.1111078365472443,-0.0911078365472443,0.6641802507518981,0.7552880872991424,,,validation,
~asp_neptune_sun_opp_orb1,1,2,-0.02554805515431367,-0.005548055154313669,0.49708463540770675,0.003574763770230655,0.023574763770230656,0.4160151926683555,0.39244042889812486,0.003574763770230655,16,254,40,-0.019694596762579897,0.0578372119985181,False,-0.04122793224781128,-0.021227932247811276,0.7340601550513312,0.7552880872991424,,,validation,
asp_mercury_uranus_opp_orb5,1,1,-0.4100926679240001,-0.4000926679240001,0.10254002263802031,0.003345716085441994,0.013345716085441994,0.40578614498356685,0.39244042889812486,0.003345716085441994,17,21,46,-0.10615165636940327,0.1989444529285344,False,-0.7433081220842711,-0.7333081220842711,0.021979965214871305,0.7552880872991424,,,validation,
~jupiter_ingress_1d,1,2,-0.041573824458328176,-0.021573824458328172,0.48105886610369225,0.002605545650898062,0.022605545650898062,0.4150459745490229,0.39244042889812486,0.002605545650898062,17,272,56,-0.015899191854818473,0.05318884271610069,False,-0.03142497223035555,-0.011424972230355546,0.7438631150687869,0.7552880872991424,,,validation,
~asp_saturn_sun_sextile_orb3,1,2,-0.02857664739671482,-0.00857664739671482,0.4940560431653056,0.0025671454916063215,0.022567145491606322,0.4150075743897312,0.39244042889812486,0.0025671454916063215,30,163,79,-0.012174618098848788,0.04810960839621037,False,0.03526463167654982,0.055264631676549825,0.8105527189756923,0.7552880872991424,,,validation,
~asp_uranus_venus_sextile_orb5,1,2,-0.06014713313858437,-0.04014713313858437,0.46248555742343606,0.0024407271948513505,0.02244072719485135,0.4148811560929762,0.39244042889812486,0.0024407271948513505,31,212,85,-0.02112175886354617,0.05612833386615701,False,-0.05281109622119616,-0.03281109622119616,0.7224769910779463,0.7552880872991424,,,validation,
~venus_sign_aries,1,2,-0.04774056038031614,-0.027740560380316137,0.4748921301817043,4.1972876913338314e-05,0.02004197287691334,0.4124824017750382,0.39244042889812486,4.1972876913338314e-05,17,268,42,0.12099075281040372,-0.05790809020474458,False,0.02952624176175635,0.04952624176175635,0.8048143290608988,0.7552880872991424,,,validation,
~asp_mars_sun_sextile_orb5,1,2,-0.1338706333288556,-0.11387063332885561,0.3887620572331648,-0.000375780443570322,0.01962421955642968,0.41206464845455454,0.39244042889812486,-0.000375780443570322,15,289,38,-0.04892042104414496,0.0769486614053661,False,0.05631328040698082,0.07631328040698082,0.8316013677061233,0.7552880872991424,,,validation,
~asp_jupiter_sun_opp_orb5,1,2,0.07451216867896206,0.09451216867896206,0.5971448592409825,-0.0018021362011249424,0.018197863798875058,0.4106382926969999,0.39244042889812486,-0.0018021362011249424,15,272,38,-0.01185872720121639,0.043474143976171636,False,-0.07637296847858142,-0.05637296847858142,0.698915118820561,0.7552880872991424,,,validation,
~asp_jupiter_venus_sextile_orb5,1,2,-0.14269186948736387,-0.12269186948736388,0.37994082107465654,-0.001860059904436922,0.01813994009556308,0.41058036899368794,0.39244042889812486,-0.001860059904436922,33,220,82,-0.040736048932697555,0.05920090337005873,False,-0.031809350131619216,-0.011809350131619212,0.7434787371675232,0.7552880872991424,,,validation,
~asp_uranus_venus_sextile_orb3,1,2,-0.07525755316716314,-0.05525755316716313,0.4473751373948573,-0.0019145445859539527,0.018085455414046048,0.4105258843121709,0.39244042889812486,-0.0019145445859539527,30,214,83,-0.07946401513396406,0.09480261499262449,False,-0.04615636777133979,-0.026156367771339784,0.7291317195278026,0.7552880872991424,,,validation,
~asp_uranus_venus_square_orb3,1,2,-0.04658300738438036,-0.026583007384380353,0.47604968317764007,-0.0021942423379687596,0.01780575766203124,0.4102461865601561,0.39244042889812486,-0.0021942423379687596,32,179,85,0.053422883200650695,-0.010863364126606712,False,0.0157385462460309,0.0357385462460309,0.7910266335451733,0.7552880872991424,,,validation,
~asp_mercury_moon_trine_orb5,1,2,-0.295534666841179,-0.275534666841179,0.2270980237208414,-0.003362873076784661,0.01663712692321534,0.4090775558213402,0.39244042889812486,-0.003362873076784661,224,62,592,-0.04832046884100338,0.07011657118200881,False,-0.23269534095380548,-0.2126953409538055,0.5425927463453369,0.7552880872991424,,,validation,
~asp_jupiter_sun_square_orb1,1,2,-0.07108773504721276,-0.05108773504721276,0.45154495551480767,-0.003730516725524307,0.016269483274475693,0.40870991217260055,0.39244042889812486,-0.003730516725524307,23,279,63,0.021396425813449804,0.011413405755587858,True,-0.04787496960913505,-0.027874969609135047,0.7274131176900074,0.7552880872991424,,,validation,
~asp_neptune_sun_conj_orb5,1,2,-0.02905569883300522,-0.009055698833005221,0.4935769917290152,-0.0037468006696522553,0.016253199330347745,0.4086936282284726,0.39244042889812486,-0.0037468006696522553,16,248,40,-0.009070362557220157,0.03738555181060135,False,0.02006044624880478,0.04006044624880478,0.7953485335479472,0.7552880872991424,,,validation,
~asp_mercury_uranus_trine_orb3,1,2,-0.07737477293884386,-0.057374772938843854,0.44525791762317657,-0.004335776988535638,0.015664223011464362,0.4081046519095892,0.39244042889812486,-0.004335776988535638,37,202,92,0.07613834010762366,-0.028866869175414644,False,-0.09709688357193001,-0.07709688357193001,0.6781912037272124,0.7552880872991424,,,validation,
asp_mars_uranus_opp_orb1,1,1,-0.8652810664994299,-0.8552810664994299,-0.35264837593740944,-0.00451637312028135,0.0054836268797186505,0.3979240557778435,0.39244042889812486,-0.00451637312028135,7,3,23,-0.20873670155395307,0.18079539455090526,False,-0.9815695051261877,-0.9715695051261877,-0.21628141782704524,0.7552880872991424,,,validation,
~asp_uranus_venus_sextile_orb1,1,2,-0.07191818764952922,-0.05191818764952921,0.4507145029124912,-0.0055443607880292615,0.014455639211970739,0.4068960681100956,0.39244042889812486,-0.0055443607880292615,21,285,65,-0.06976889928891972,0.07970756335856372,False,-0.06164629393117714,-0.041646293931177136,0.7136417933679653,0.7552880872991424,,,validation,
