rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on
~moon_sign_gemini,1,2,-0.125844576263183,-0.105844576263183,0.3967881142988374,-0.2478916132971744,-0.22789161329717442,0.16454881560095044,0.39244042889812486,-0.21669743367190095,-0.19669743367190096,0.5585906536272415,0.7552880872991424,,,validation
asp_jupiter_mercury_opp,1,1,-0.6877005784906164,-0.6777005784906164,-0.17506788792859593,-0.2507077926116306,-0.24070779261163064,0.15173263628649422,0.39244042889812486,-0.8392709492605669,-0.8292709492605669,-0.07398286196142446,0.7552880872991424,,,validation
~saturn_sign_aries,1,2,-0.02,0.0,0.5026326905620204,-0.2507535461460025,-0.2307535461460025,0.16168688275212237,0.39244042889812486,-0.08292892106883319,-0.06292892106883319,0.6923591662303092,0.7552880872991424,,,validation
asp_mercury_saturn_opp & mars_sign_pisces,2,3,-0.8227829514787801,-0.7927829514787801,-0.2901502609167597,-0.2512504803050779,-0.22125048030507793,0.17118994859304693,0.39244042889812486,-0.509643805034864,-0.4796438050348639,0.2756442822642785,0.7552880872991424,,,validation
~venus_ingress_1d,1,2,-0.24286204276417225,-0.22286204276417226,0.27977064779784816,-0.2533028796059933,-0.2333028796059933,0.15913754929213156,0.39244042889812486,-0.32110873737272855,-0.30110873737272853,0.4541793499264139,0.7552880872991424,,,validation
asp_mars_saturn_trine,1,1,-0.5326211121448396,-0.5226211121448396,-0.019988421582819226,-0.25395016151612326,-0.24395016151612325,0.1484902673820016,0.39244042889812486,-0.8755807139299095,-0.8655807139299095,-0.11029262663076708,0.7552880872991424,,,validation
asp_jupiter_saturn_square & asp_mercury_saturn_opp,2,3,-0.5326326905620204,-0.5026326905620204,0.0,-0.25454083994033216,-0.22454083994033217,0.1678995889577927,0.39244042889812486,-0.7852880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation
mercury_sign_leo,1,1,-0.46251312951573514,-0.45251312951573514,0.050119561046285274,-0.2546359929234362,-0.2446359929234362,0.14780443597468865,0.39244042889812486,-0.34499867408216706,-0.33499867408216705,0.4202894132169754,0.7552880872991424,,,validation
~moon_phase_full,1,2,-0.1376749069967684,-0.11767490699676841,0.384957783565252,-0.2571703705392779,-0.23717037053927786,0.155270058358847,0.39244042889812486,-0.3012581812585834,-0.2812581812585834,0.47402990604055906,0.7552880872991424,,,validation
~moon_sign_virgo,1,2,-0.3521957939434237,-0.3321957939434237,0.17043689661859673,-0.2590617497390536,-0.2390617497390536,0.15337867915907127,0.39244042889812486,-0.12910508888912628,-0.10910508888912629,0.6461829984100161,0.7552880872991424,,,validation
asp_mercury_venus_sextile,1,1,-0.2574924288830348,-0.2474924288830348,0.2551402616789856,-0.2697373572533823,-0.2597373572533823,0.13270307164474254,0.39244042889812486,-0.9340052096268918,-0.9240052096268918,-0.16871712232774938,0.7552880872991424,,,validation
asp_mercury_saturn_opp & venus_retro,2,3,-0.35792302926077535,-0.3279230292607754,0.17470966130124505,-0.2748845376898825,-0.2448845376898825,0.14755589120824236,0.39244042889812486,-1.2018266518380702,-1.1718266518380702,-0.41653856453892785,0.7552880872991424,,,validation
~mercury_ingress_5d,1,2,-0.45311994829500896,-0.43311994829500894,0.0695127422670115,-0.27597690235702355,-0.25597690235702353,0.13646352654110133,0.39244042889812486,-0.26679920226843423,-0.24679920226843421,0.5084888850307082,0.7552880872991424,,,validation
mars_sign_virgo & venus_retro,2,3,-0.32659709700203454,-0.29659709700203457,0.20603559355998585,-0.2846553871986214,-0.25465538719862135,0.1377850416995035,0.39244042889812486,-0.8829764532778778,-0.8529764532778777,-0.09768836597873534,0.7552880872991424,,,validation
asp_mars_sun_square,1,1,-0.451604625899243,-0.441604625899243,0.06102806466277746,-0.28582940156817976,-0.27582940156817976,0.1166110273299451,0.39244042889812486,-0.7391157022736388,-0.7291157022736388,0.02617238502550371,0.7552880872991424,,,validation
asp_mars_mercury_square,1,1,-0.9571169136207804,-0.9471169136207804,-0.44448422305875995,-0.288753863119144,-0.278753863119144,0.11368656577898084,0.39244042889812486,-0.9908563689115066,-0.9808563689115066,-0.22556828161236414,0.7552880872991424,,,validation
mercury_sign_capricorn,1,1,-0.3682135363455048,-0.3582135363455048,0.14441915421651566,-0.29342726662682644,-0.28342726662682644,0.10901316227129844,0.39244042889812486,-0.26356555765702283,-0.2535655576570228,0.5017225296421196,0.7552880872991424,,,validation
mars_retro,1,1,-0.5015656850339223,-0.49156568503392234,0.011067005528098098,-0.29366406756230345,-0.28366406756230345,0.10877636133582144,0.39244042889812486,-0.4505515700055238,-0.4405515700055238,0.3147365172936186,0.7552880872991424,,,validation
asp_mars_venus_square,1,1,-0.11640994647972767,-0.10640994647972768,0.39622274408229274,-0.2957026138112355,-0.2857026138112355,0.10673781508688934,0.39244042889812486,-0.9433115028328148,-0.9333115028328148,-0.17802341553367243,0.7552880872991424,,,validation
jupiter_sign_sagittarius & mercury_sign_sagittarius,2,3,-0.14994798849193877,-0.11994798849193877,0.38268470207008165,-0.29619767716795,-0.26619767716794995,0.12624275173017488,0.39244042889812486,-0.874674981280342,-0.844674981280342,-0.08938689398119953,0.7552880872991424,,,validation
sun_sign_pisces,1,1,-0.2175149241473826,-0.2075149241473826,0.2951177664146378,-0.29870913467845805,-0.28870913467845805,0.10373129421966681,0.39244042889812486,-0.9260214708865898,-0.9160214708865898,-0.1607333835874474,0.7552880872991424,,,validation
asp_jupiter_mars_trine,1,1,-0.2598947976724022,-0.2498947976724022,0.25273789288961823,-0.30096686460910693,-0.2909668646091069,0.10147356428901792,0.39244042889812486,-0.9134326892914238,-0.9034326892914238,-0.14814460199228144,0.7552880872991424,,,validation
asp_mercury_sun_conj,1,1,-0.7576903709285431,-0.7476903709285431,-0.24505768036652267,-0.3028167549779679,-0.2928167549779679,0.099623673920157,0.39244042889812486,-0.8865654299582287,-0.8765654299582287,-0.12127734265908634,0.7552880872991424,,,validation
asp_mars_saturn_sextile,1,1,-0.656231471612993,-0.646231471612993,-0.14359878105097257,-0.3056844027538699,-0.29568440275386987,0.09675602614425498,0.39244042889812486,-0.27456408306819297,-0.26456408306819296,0.4907240042309495,0.7552880872991424,,,validation
mars_sign_aquarius,1,1,-0.6963670752427887,-0.6863670752427887,-0.1837343846807683,-0.31442368276161026,-0.30442368276161025,0.08801674613651464,0.39244042889812486,-0.47143592162515796,-0.46143592162515795,0.2938521656739845,0.7552880872991424,,,validation
~mercury_ingress_3d,1,2,-0.40090775067337836,-0.38090775067337834,0.12172493988864208,-0.3182601812586998,-0.2982601812586998,0.09418024763942509,0.39244042889812486,-0.33107167718656727,-0.31107167718656725,0.4442164101125752,0.7552880872991424,,,validation
asp_mercury_saturn_opp & mercury_sign_sagittarius,2,3,-0.6961400543793475,-0.6661400543793474,-0.16350736381732697,-0.3259146519470668,-0.2959146519470668,0.09652577695105806,0.39244042889812486,-0.7852880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation
mars_sign_pisces & mercury_sign_taurus,2,3,-0.43308367305634754,-0.40308367305634757,0.09954901750567285,-0.32929041462247854,-0.2992904146224785,0.09315001427564634,0.39244042889812486,-0.9973578440725831,-0.9673578440725831,-0.21206975677344062,0.7552880872991424,,,validation
moon_sign_virgo,1,1,-0.4290596305453388,-0.4190596305453388,0.08357306001668163,-0.35569382279072137,-0.34569382279072136,0.046746606107403485,0.39244042889812486,-1.3696850266574228,-1.3596850266574227,-0.6043969393582802,0.7552880872991424,,,validation
saturn_sign_taurus,1,1,-0.4215888749661086,-0.4115888749661086,0.09104381559591186,-0.3557438039783067,-0.3457438039783067,0.046696624919818165,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
asp_saturn_venus_trine,1,1,-0.7469630430590983,-0.7369630430590983,-0.23433035249707795,-0.35780930870549876,-0.34780930870549875,0.044631120192626106,0.39244042889812486,-0.6948079794274327,-0.6848079794274327,0.07048010787170977,0.7552880872991424,,,validation
mercury_ingress_3d,1,1,-0.5209093949646317,-0.5109093949646317,-0.008276704402611306,-0.3580711410047612,-0.34807114100476116,0.04436928789336369,0.39244042889812486,-0.6956406547017585,-0.6856406547017585,0.06964743259738389,0.7552880872991424,,,validation
~venus_ingress_3d,1,2,-0.34073028472802624,-0.3207302847280262,0.1819024058339942,-0.3625209623222226,-0.34252096232222257,0.0499194665759023,0.39244042889812486,-0.47432078637062547,-0.45432078637062545,0.300967300928517,0.7552880872991424,,,validation
asp_jupiter_mercury_sextile,1,1,-0.22539257226247467,-0.21539257226247466,0.28724011829954577,-0.37252616920859577,-0.36252616920859576,0.029914259689529096,0.39244042889812486,-0.4709604407349496,-0.4609604407349496,0.29432764656419286,0.7552880872991424,,,validation
jupiter_sign_taurus,1,1,-0.4837921264768354,-0.4737921264768354,0.02884056408518506,-0.37281559522038,-0.36281559522038,0.029624833677744895,0.39244042889812486,-0.48074774719509983,-0.4707477471950998,0.2845403401040426,0.7552880872991424,,,validation
moon_phase_full,1,1,-0.8471259500441478,-0.8371259500441478,-0.3344932594821274,-0.3741890565396774,-0.36418905653967737,0.028251372358447484,0.39244042889812486,-0.6451695900156418,-0.6351695900156418,0.12011849728350066,0.7552880872991424,,,validation
asp_moon_venus_opp,1,1,-0.9664042166725921,-0.9564042166725921,-0.4537715261105717,-0.3787425562741226,-0.3687425562741226,0.023697872624002272,0.39244042889812486,-0.6042130958683635,-0.5942130958683635,0.16107499143077897,0.7552880872991424,,,validation
sun_sign_aquarius,1,1,-0.16609007461902836,-0.15609007461902835,0.34654261594299207,-0.38028940222142843,-0.3702894022214284,0.022151026676696436,0.39244042889812486,-0.49195849524056795,-0.48195849524056794,0.2733295920585745,0.7552880872991424,,,validation
jupiter_sign_scorpio & venus_retro,2,3,-0.6658139375706263,-0.6358139375706263,-0.1331812470086059,-0.381705168575718,-0.351705168575718,0.04073526032240686,0.39244042889812486,-0.9068412369447989,-0.8768412369447989,-0.12155314964565644,0.7552880872991424,,,validation
sun_sign_gemini,1,1,-0.19965811326600935,-0.18965811326600934,0.3129745772960111,-0.3840768222532696,-0.3740768222532696,0.01836360664485527,0.39244042889812486,-0.5378509167288285,-0.5278509167288284,0.22743717057031398,0.7552880872991424,,,validation
venus_sign_leo,1,1,-0.27579072617063594,-0.2657907261706359,0.2368419643913845,-0.39614940973328194,-0.38614940973328193,0.006291019164842909,0.39244042889812486,-0.9256644379288081,-0.9156644379288081,-0.16037635062966576,0.7552880872991424,,,validation
saturn_sign_scorpio,1,1,-0.0819528567358213,-0.0719528567358213,0.4306798338261991,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.3823405608591896,-0.3723405608591896,0.38294752643995283,0.7552880872991424,,,validation
saturn_sign_sagittarius,1,1,-0.34104947868543456,-0.33104947868543455,0.17158321187658587,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.33576236336984766,-0.32576236336984765,0.4295257239292948,0.7552880872991424,,,validation
saturn_sign_capricorn,1,1,-0.21769573838693446,-0.20769573838693445,0.294936952175086,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.7293849548111259,-0.7193849548111259,0.0359031324880166,0.7552880872991424,,,validation
saturn_sign_aquarius,1,1,-0.18107004793913506,-0.17107004793913505,0.3315626426228854,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.43984463822996983,-0.4298446382299698,0.3254434490691726,0.7552880872991424,,,validation
asp_jupiter_saturn_opp,1,1,-0.5808317909001329,-0.5708317909001329,-0.06819910033811248,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.8615368386761202,-0.8515368386761202,-0.0962487513769777,0.7552880872991424,,,validation
asp_mercury_sun_sextile,1,1,-0.5126326905620204,-0.5026326905620204,0.0,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
asp_mercury_sun_square,1,1,-0.5126326905620204,-0.5026326905620204,0.0,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
asp_mercury_sun_trine,1,1,-0.5126326905620204,-0.5026326905620204,0.0,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
asp_mercury_sun_opp,1,1,-0.5126326905620204,-0.5026326905620204,0.0,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
asp_mercury_venus_square,1,1,-0.5126326905620204,-0.5026326905620204,0.0,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
asp_mercury_venus_trine,1,1,-0.5126326905620204,-0.5026326905620204,0.0,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
asp_mercury_venus_opp,1,1,-0.5126326905620204,-0.5026326905620204,0.0,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
asp_sun_venus_sextile,1,1,-0.5126326905620204,-0.5026326905620204,0.0,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
asp_sun_venus_square,1,1,-0.5126326905620204,-0.5026326905620204,0.0,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
asp_sun_venus_trine,1,1,-0.5126326905620204,-0.5026326905620204,0.0,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
asp_sun_venus_opp,1,1,-0.5126326905620204,-0.5026326905620204,0.0,-0.40244042889812487,-0.39244042889812486,0.0,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
asp_moon_saturn_opp,1,1,-0.9802029283939495,-0.9702029283939495,-0.467570237831929,-0.4041026529193411,-0.3941026529193411,-0.001662224021216251,0.39244042889812486,-1.0928153109106316,-1.0828153109106315,-0.32752722361148917,0.7552880872991424,,,validation
asp_jupiter_venus_sextile,1,1,-0.3977252890509778,-0.3877252890509778,0.11490740151104264,-0.4077084521369491,-0.3977084521369491,-0.005268023238824273,0.39244042889812486,-1.1313563123526946,-1.1213563123526946,-0.36606822505355224,0.7552880872991424,,,validation
moon_sign_gemini,1,1,-1.2654771000901845,-1.2554771000901845,-0.7528444095281641,-0.40870462609901526,-0.39870462609901525,-0.006264197200890402,0.39244042889812486,-0.96348527950072,-0.95348527950072,-0.19819719220157755,0.7552880872991424,,,validation
mercury_ingress_5d,1,1,-0.421513819217166,-0.411513819217166,0.09111887134485444,-0.410094205201224,-0.400094205201224,-0.007653776303099135,0.39244042889812486,-0.7257008704915268,-0.7157008704915268,0.03958721680761568,0.7552880872991424,,,validation
~moon_ingress_3d,1,2,-0.5226326905620204,-0.5026326905620204,0.0,-0.4124404288981249,-0.39244042889812486,0.0,0.39244042889812486,-0.7752880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
~moon_ingress_5d,1,2,-0.5226326905620204,-0.5026326905620204,0.0,-0.4124404288981249,-0.39244042889812486,0.0,0.39244042889812486,-0.7752880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
moon_phase_full | moon_phase_waxing,2,3,-0.6252655391826689,-0.5952655391826689,-0.09263284862064845,-0.41393069451712927,-0.38393069451712925,0.008509734380995622,0.39244042889812486,-0.6202357400397331,-0.5902357400397331,0.16505234725940926,0.7552880872991424,,,validation
~moon_phase_new,1,2,-0.4400718103033753,-0.42007181030337526,0.08256088025864516,-0.41886803618112184,-0.3988680361811218,-0.006427607282996972,0.39244042889812486,-0.2338664189855608,-0.2138664189855608,0.5414216683135816,0.7552880872991424,,,validation
moon_phase_full | moon_phase_waning,2,3,-0.5734806359407703,-0.5434806359407702,-0.040847945378749785,-0.4192299130310061,-0.38922991303100607,0.0032105158671187663,0.39244042889812486,-0.2001643464053726,-0.1701643464053726,0.5851237408937698,0.7552880872991424,,,validation
asp_jupiter_saturn_conj,1,1,-0.6768623959758983,-0.6668623959758982,-0.1642297054138778,-0.4243055823010982,-0.4143055823010982,-0.021865153402973358,0.39244042889812486,-0.4898151111123336,-0.4798151111123336,0.2754729761868088,0.7552880872991424,,,validation
venus_sign_taurus,1,1,-0.6756791630664083,-0.6656791630664083,-0.16304647250438783,-0.424324485363961,-0.414324485363961,-0.021884056465836153,0.39244042889812486,-0.6555282776483309,-0.6455282776483309,0.10975980965081153,0.7552880872991424,,,validation
jupiter_ingress_5d,1,1,-0.6150035077898154,-0.6050035077898154,-0.10237081722779497,-0.4274935055081971,-0.4174935055081971,-0.02505307661007222,0.39244042889812486,-1.0123043697226235,-1.0023043697226235,-0.2470162824234811,0.7552880872991424,,,validation
asp_mars_saturn_conj,1,1,-0.5245760362447998,-0.5145760362447998,-0.011943345682779381,-0.4275951102947509,-0.4175951102947509,-0.025154681396626015,0.39244042889812486,-0.7293704114877159,-0.7193704114877159,0.035917675811426554,0.7552880872991424,,,validation
asp_sun_venus_conj,1,1,-0.6367459222139515,-0.6267459222139515,-0.12411323165193106,-0.4292960130006501,-0.4192960130006501,-0.02685558410252527,0.39244042889812486,-0.30400886083063794,-0.29400886083063793,0.4612792264685045,0.7552880872991424,,,validation
mercury_sign_taurus & venus_retro,2,3,-0.5458323003937025,-0.5158323003937024,-0.013199609831681997,-0.4294616180886217,-0.39946161808862174,-0.007021189190496896,0.39244042889812486,-0.8847144496749045,-0.8547144496749045,-0.09942636237576205,0.7552880872991424,,,validation
asp_jupiter_sun_conj,1,1,-0.6201425161029672,-0.6101425161029672,-0.10750982554094685,-0.429958676546125,-0.419958676546125,-0.027518247648000167,0.39244042889812486,-0.7269709168401484,-0.7169709168401484,0.03831717045899402,0.7552880872991424,,,validation
venus_sign_virgo,1,1,-0.6932621293278303,-0.6832621293278303,-0.18062943876580984,-0.43382504405580113,-0.4238250440558011,-0.03138461515767627,0.39244042889812486,-0.5709328143099328,-0.5609328143099328,0.1943552729892096,0.7552880872991424,,,validation
venus_sign_aries,1,1,-0.4488872021946909,-0.4388872021946909,0.06374548836732953,-0.4346443721263614,-0.4246443721263614,-0.032203943228236526,0.39244042889812486,-0.9068070927153256,-0.8968070927153255,-0.1415190054161831,0.7552880872991424,,,validation
mars_sign_pisces & saturn_sign_pisces,2,3,-0.7589259648772297,-0.7289259648772297,-0.22629327431520926,-0.4365385690171497,-0.40653856901714974,-0.014098140119024907,0.39244042889812486,-1.0271420200144237,-0.9971420200144238,-0.24185393271528133,0.7552880872991424,,,validation
mars_sign_pisces & mercury_sign_sagittarius,2,3,-0.3525035976326266,-0.32250359763262665,0.18012909292939377,-0.4418036982428145,-0.4118036982428145,-0.01936326934468962,0.39244042889812486,-0.8895980137682613,-0.8595980137682613,-0.10430992646911882,0.7552880872991424,,,validation
asp_jupiter_saturn_square & jupiter_sign_scorpio,2,3,-0.5326326905620204,-0.5026326905620204,0.0,-0.44276343790101735,-0.4127634379010173,-0.02032300900289249,0.39244042889812486,-0.7852880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation
venus_ingress_1d,1,1,-0.8538039586776536,-0.8438039586776536,-0.34117126811563314,-0.4429672799511782,-0.4329672799511782,-0.0405268510530533,0.39244042889812486,-0.6764921963722528,-0.6664921963722528,0.08879589092688961,0.7552880872991424,,,validation
~venus_ingress_5d,1,2,-0.39832516805339574,-0.3783251680533957,0.1243075225086247,-0.4443282029345186,-0.42432820293451856,-0.03188777403639372,0.39244042889812486,-0.688915745962103,-0.668915745962103,0.0863723413370394,0.7552880872991424,,,validation
asp_mercury_venus_conj,1,1,-0.26121461838397275,-0.25121461838397274,0.2514180721780477,-0.44569514888468753,-0.4356951488846875,-0.04325471998656265,0.39244042889812486,-0.9572775579863098,-0.9472775579863097,-0.19198947068716732,0.7552880872991424,,,validation
asp_jupiter_mars_square,1,1,-0.03170474871165351,-0.02170474871165351,0.4809279418503669,-0.4462440180358013,-0.4362440180358013,-0.043803589137676464,0.39244042889812486,-0.5241379700143797,-0.5141379700143797,0.2411501172847628,0.7552880872991424,,,validation
mars_sign_scorpio,1,1,-0.3537652719936635,-0.34376527199366347,0.15886741856835696,-0.45105242559736086,-0.44105242559736085,-0.048611996699236,0.39244042889812486,-0.312537506530988,-0.302537506530988,0.45275058076815444,0.7552880872991424,,,validation
asp_mars_mercury_conj,1,1,-0.2579020333041851,-0.2479020333041851,0.25473065725783534,-0.45204855989018927,-0.44204855989018926,-0.04960813099206441,0.39244042889812486,-0.439240240861807,-0.429240240861807,0.3260478464373354,0.7552880872991424,,,validation
asp_jupiter_sun_trine,1,1,-0.593138137088364,-0.583138137088364,-0.08050544652634357,-0.452283832247795,-0.442283832247795,-0.04984340334967014,0.39244042889812486,-0.6918782757117946,-0.6818782757117946,0.07340981158734783,0.7552880872991424,,,validation
venus_sign_scorpio,1,1,-0.5022942493088249,-0.492294249308825,0.010338441253195461,-0.4541847581376043,-0.4441847581376043,-0.051744329239479414,0.39244042889812486,-0.4065245086478332,-0.3965245086478332,0.35876357865130926,0.7552880872991424,,,validation
asp_mars_mercury_opp,1,1,-0.6254556389440066,-0.6154556389440066,-0.11282294838198617,-0.45532643124657446,-0.44532643124657445,-0.05288600234844961,0.39244042889812486,-0.5040625894127189,-0.49406258941271886,0.2612254978864236,0.7552880872991424,,,validation
sun_sign_libra,1,1,-0.6713394266813446,-0.6613394266813446,-0.15870673611932415,-0.45649994478803246,-0.44649994478803245,-0.054059515889907594,0.39244042889812486,-0.41103240442757466,-0.40103240442757465,0.3542556828715678,0.7552880872991424,,,validation
saturn_ingress_5d,1,1,-0.36819417731008186,-0.35819417731008185,0.14443851325193854,-0.4618240975146026,-0.4518240975146026,-0.05938366861647778,0.39244042889812486,-0.6096981787266835,-0.5996981787266835,0.15558990857245894,0.7552880872991424,,,validation
jupiter_sign_sagittarius & venus_retro,2,3,-0.39397253119300324,-0.3639725311930032,0.13866015936901724,-0.47048633613639546,-0.44048633613639543,-0.04804590723827057,0.39244042889812486,-1.0704649884412216,-1.0404649884412216,-0.28517690114207916,0.7552880872991424,,,validation
jupiter_sign_capricorn,1,1,-0.29334877319031605,-0.28334877319031604,0.2192839173717044,-0.4727241385682295,-0.46272413856822947,-0.0702837096701046,0.39244042889812486,-0.5977601713589483,-0.5877601713589483,0.16752791594019414,0.7552880872991424,,,validation
asp_moon_saturn_conj,1,1,-0.9814656336841427,-0.9714656336841427,-0.46883294312212226,-0.47793607290708034,-0.46793607290708034,-0.07549564400895546,0.39244042889812486,-1.0662747989715922,-1.0562747989715922,-0.30098671167244984,0.7552880872991424,,,validation
asp_moon_sun_conj,1,1,-0.8594005245339056,-0.8494005245339056,-0.3467678339718851,-0.4803473865371095,-0.4703473865371095,-0.07790695763898466,0.39244042889812486,-0.9139211179570852,-0.9039211179570852,-0.14863303065794273,0.7552880872991424,,,validation
asp_mars_sun_sextile,1,1,-0.2940774315224197,-0.2840774315224197,0.2185552590396007,-0.48334272005760975,-0.47334272005760974,-0.0809022911594849,0.39244042889812486,-0.9008476730296284,-0.8908476730296284,-0.135559585730486,0.7552880872991424,,,validation
moon_sign_aquarius,1,1,-0.8763669652542296,-0.8663669652542296,-0.3637342746922092,-0.4927412301805096,-0.4827412301805096,-0.09030080128238473,0.39244042889812486,-1.1330723459287306,-1.1230723459287306,-0.3677842586295881,0.7552880872991424,,,validation
asp_mercury_moon_conj,1,1,-0.8633883431400284,-0.8533883431400284,-0.35075565257800806,-0.49289055652920316,-0.48289055652920315,-0.0904501276310783,0.39244042889812486,-1.1949527586454483,-1.1849527586454482,-0.42966467134630587,0.7552880872991424,,,validation
mars_sign_leo,1,1,-0.43443313577117704,-0.42443313577117703,0.07819955479084341,-0.49344491049507694,-0.48344491049507693,-0.09100448159695207,0.39244042889812486,-0.5733093099119014,-0.5633093099119014,0.19197877738724103,0.7552880872991424,,,validation
jupiter_sign_sagittarius & mars_sign_aries,2,3,-0.368462264288855,-0.33846226428885495,0.16417042627316544,-0.49992005746629864,-0.4699200574662986,-0.07747962856817374,0.39244042889812486,-0.40970140904910846,-0.37970140904910843,0.375586678250034,0.7552880872991424,,,validation
asp_jupiter_mars_opp,1,1,-0.5959135759292009,-0.5859135759292009,-0.08328088536718044,-0.5080964247286868,-0.4980964247286868,-0.10565599583056196,0.39244042889812486,-0.9259661270242061,-0.9159661270242061,-0.16067803972506367,0.7552880872991424,,,validation
asp_mercury_saturn_opp & saturn_sign_pisces,2,3,-0.3371009430454005,-0.30710094304540053,0.1955317475166199,-0.5206884294762619,-0.49068842947626196,-0.09824800057813711,0.39244042889812486,-0.8803930365058052,-0.8503930365058052,-0.09510494920666285,0.7552880872991424,,,validation
asp_moon_sun_opp,1,1,-1.3641282625198459,-1.3541282625198459,-0.8514955719578254,-0.5245373554819898,-0.5145373554819898,-0.12209692658386492,0.39244042889812486,-0.6743318269283728,-0.6643318269283728,0.09095626037076962,0.7552880872991424,,,validation
saturn_sign_virgo,1,1,-0.25408417231309594,-0.24408417231309593,0.2585485182489245,-0.525528991182022,-0.515528991182022,-0.12308856228389711,0.39244042889812486,-0.8993314443400806,-0.8893314443400806,-0.1340433570409382,0.7552880872991424,,,validation
sun_sign_capricorn,1,1,-0.20697323455641847,-0.19697323455641846,0.30565945600560196,-0.538128283152543,-0.528128283152543,-0.13568785425441815,0.39244042889812486,-0.37290311807175397,-0.36290311807175396,0.39238496922738847,0.7552880872991424,,,validation
mars_sign_aries & saturn_sign_pisces,2,3,-0.43224228814797516,-0.4022422881479752,0.10039040241404523,-0.5386471617229244,-0.5086471617229243,-0.11620673282479947,0.39244042889812486,-0.2729670465131553,-0.24296704651315526,0.5123210407859872,0.7552880872991424,,,validation
sun_ingress_5d,1,1,-0.629874811227076,-0.619874811227076,-0.11724212066505563,-0.5476696108624892,-0.5376696108624892,-0.14522918196436435,0.39244042889812486,-0.8700886973441622,-0.8600886973441622,-0.10480061004501973,0.7552880872991424,,,validation
venus_sign_sagittarius,1,1,-0.34508472793243194,-0.33508472793243194,0.16754796262958851,-0.5541909321458707,-0.5441909321458707,-0.15175050324774578,0.39244042889812486,-0.3685643494887389,-0.3585643494887389,0.39672373781040354,0.7552880872991424,,,validation
mars_sign_cancer,1,1,-0.38727434265440297,-0.37727434265440296,0.1253583479076175,-0.5667915358204035,-0.5567915358204035,-0.16435110692227867,0.39244042889812486,-0.826831594763716,-0.816831594763716,-0.06154350746457355,0.7552880872991424,,,validation
jupiter_ingress_3d,1,1,-0.7486337651900337,-0.7386337651900337,-0.2360010746280132,-0.5689815134897429,-0.5589815134897429,-0.1665410845916181,0.39244042889812486,-1.0766472076781946,-1.0666472076781945,-0.31135912037905217,0.7552880872991424,,,validation
mercury_sign_cancer,1,1,-0.3220055478122056,-0.3120055478122056,0.19062714274981485,-0.5710505132036621,-0.5610505132036621,-0.16861008430553726,0.39244042889812486,-0.3823213796138253,-0.3723213796138253,0.38296670768531715,0.7552880872991424,,,validation
saturn_sign_gemini,1,1,-0.45453469807414354,-0.44453469807414353,0.05809799248787687,-0.5711770810363324,-0.5611770810363323,-0.16873665213820752,0.39244042889812486,-0.7652880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation
