rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,val_fitness_raw,n_episodes_val,max_episode_val,n_episodes_train_val,val_half1_excess_sharpe,val_half2_excess_sharpe,stable,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on,drop_reason,nasdaq_val_excess_sharpe,nasdaq_val_sharpe,nasdaq_val_sharpe_bh,nasdaq_holdout_excess_sharpe,nasdaq_holdout_sharpe,nasdaq_holdout_sharpe_bh,cross_asset,partial_stage
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_saturn_venus_conj_orb5,4,10,-0.3126974474225238,-0.16269744742252384,0.34766005214524726,0.590925358548774,0.7409253585487741,1.133365787446899,0.39244042889812486,0.590925358548774,6,100,18,0.9771750540375472,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.34285276857121466,0.749145327420703,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_conj_orb3 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_sun_uranus_trine_orb5,4,10,-0.3235860229935206,-0.17358602299352055,0.33677147657425055,0.5908140654341084,0.7408140654341084,1.1332544943322334,0.39244042889812486,0.5908140654341084,6,94,21,0.9770164714745688,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.35648625072132106,0.7627788095708095,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d & ~mercury_sign_aries,4,10,-0.6413968648634776,-0.49139686486347756,0.018960634704293523,0.5908102487607793,0.7408102487607793,1.1332506776589042,0.39244042889812486,0.5908102487607793,33,41,44,0.9770110330665605,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6297871656407958,1.0360797244902842,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_sun_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb3 & ~asp_uranus_venus_sextile_orb5,4,10,-0.613330028219175,-0.463330028219175,0.047027471348596056,0.5907119154371411,0.7407119154371411,1.133152344335266,0.39244042889812486,0.5907119154371411,17,142,20,0.97687091723317,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.530443050377881,0.9367356092273694,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~mars_ingress_3d,4,10,-0.44668417160368523,-0.2966841716036852,0.21367332796408586,0.590649002916766,0.740649002916766,1.133089431814891,0.39244042889812486,0.590649002916766,10,56,45,0.9767812728455105,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3699733827448573,0.7762659415943457,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_conj_orb5 & ~asp_mars_pluto_sextile_orb3 & ~asp_moon_saturn_trine_orb1 & asp_neptune_uranus_conj_orb5,4,10,-0.3361557962927735,-0.18615579629277346,0.32420170327499764,0.5906063361738655,0.7406063361738655,1.1330467650719904,0.39244042889812486,0.5906063361738655,5,133,24,0.9767204768182709,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.38326079785118855,0.789553356700677,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_square_orb5 & ~asp_saturn_venus_trine_orb5 & ~mars_ingress_3d,4,10,-0.760661368292781,-0.610661368292781,-0.10030386872500983,0.5905717804830334,0.7405717804830334,1.1330122093811583,0.39244042889812486,0.5905717804830334,31,76,41,0.9766712382901284,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6970220555017079,1.1033146143511963,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_conj_orb3 & ~asp_saturn_venus_sextile_orb5,4,10,-0.34958726077555613,-0.19958726077555616,0.31077023879221494,0.5905148256403462,0.7405148256403462,1.1329552545384711,0.39244042889812486,0.5905148256403462,7,97,24,0.9765900831803063,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4309810820759283,0.8372736409254167,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_uranus_venus_square_orb3,3,7,-0.2524889936242403,-0.14748899362424034,0.36286850594353076,0.5904772881016214,0.6954772881016213,1.0879177169997463,0.39244042889812486,0.5904772881016214,5,92,19,0.9124353286220861,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3698199639204199,0.7761125227699083,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_mercury_trine_orb3 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,4,10,-0.28856049039988474,-0.13856049039988472,0.3717970091678864,0.5904589960298748,0.7404589960298749,1.1328994249279998,0.39244042889812486,0.5904589960298748,7,97,24,0.9765105314777531,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.34139600655348973,0.7476885654029781,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb3 & ~mars_ingress_3d & ~sun_sign_cancer,4,10,-0.7230442406348183,-0.5730442406348183,-0.06268674106704723,0.5904476671638014,0.7404476671638014,1.1328880960619263,0.39244042889812486,0.5904476671638014,28,76,37,0.9764943889654518,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.7093733876931776,1.115665946542666,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_sun_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb5 & ~mercury_sign_cancer,4,10,-0.5727487517969763,-0.42274875179697624,0.08760874777079485,0.590301571389879,0.7403015713898791,1.132742000288004,0.39244042889812486,0.590301571389879,13,145,17,0.9762862171770827,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6106014825954427,1.016894041444931,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_moon_saturn_opp_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.35746272380765,-0.20746272380765002,0.3028947757601211,0.5900639012508321,0.7400639012508321,1.132504330148957,0.39244042889812486,0.5900639012508321,9,77,31,0.9759475620069069,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3909277771023106,0.797220335951799,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_neptune_venus_trine_orb1,4,10,-0.34551634217633775,-0.19551634217633773,0.31484115739143337,0.5898788598438623,0.7398788598438624,1.1323192887419873,0.39244042889812486,0.5898788598438623,6,100,19,0.9756838980485851,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3476283314009932,0.7539208902504816,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mercury_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_uranus_venus_square_orb3,4,10,-0.3281600821611482,-0.17816008216114826,0.33219741740662284,0.5897534525648508,0.7397534525648508,1.1321938814629757,0.39244042889812486,0.5897534525648508,7,67,26,0.9755052066380099,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3816875723911885,0.7879801312406769,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_saturn_sun_sextile_orb3 & ~asp_saturn_sun_trine_orb3,4,10,-0.3941949351633879,-0.24419493516338786,0.26616256440438324,0.5895468837620793,0.7395468837620793,1.1319873126602042,0.39244042889812486,0.5895468837620793,7,77,28,0.9752108697541013,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.37506121941957365,0.781353778269062,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb1 & ~asp_mercury_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,4,10,-0.3774312081119261,-0.22743120811192613,0.28292629145584497,0.5891474275549725,0.7391474275549725,1.1315878564530975,0.39244042889812486,0.5891474275549725,6,95,21,0.9746416927485646,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.44627338492869634,0.8525659437781847,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_pluto_sun_trine_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb3 & ~mars_ingress_3d,4,10,-0.7199880989868759,-0.5699880989868759,-0.059630599419104764,0.5891154998651505,0.7391154998651506,1.1315559287632755,0.39244042889812486,0.5891154998651505,30,41,42,0.9745961997671795,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6889555145825772,1.0952480734320655,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_moon_square_orb1 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_uranus_venus_square_orb3,4,10,-0.37365698447511875,-0.22365698447511873,0.2867005150926524,0.5890442695880044,0.7390442695880044,1.1314846984861293,0.39244042889812486,0.5890442695880044,8,92,31,0.9744947055649138,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.43217783974361684,0.8384703985931052,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mars_sun_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.3682097799680978,-0.21820977996809782,0.2921477195996733,0.5887401627850944,0.7387401627850945,1.1311805916832194,0.39244042889812486,0.5887401627850944,5,91,16,0.9740613926513082,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3273735331786161,0.7336660920281045,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_square_orb5 & ~asp_saturn_venus_trine_orb3 & ~mars_ingress_3d,4,10,-0.7654785669502662,-0.6154785669502661,-0.10512106738249503,0.588677980450521,0.738677980450521,1.131118409348646,0.39244042889812486,0.588677980450521,31,76,41,0.97397279107615,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6930192718203119,1.0993118306698002,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_sun_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb3 & ~mercury_sign_cancer,4,10,-0.5781381179611825,-0.4281381179611825,0.0822193816065886,0.5885060645844881,0.7385060645844881,1.130946493482613,0.39244042889812486,0.5885060645844881,13,145,17,0.9737278341684745,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.60692700841314,1.0132195672626283,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_saturn_sun_sextile_orb3 & ~asp_uranus_venus_square_orb3,4,10,-0.33283778879698633,-0.18283778879698637,0.32751971077078473,0.5884978303563358,0.7384978303563359,1.1309382592544608,0.39244042889812486,0.5884978303563358,6,95,27,0.9737161015189388,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.29466396515258014,0.7009565240020685,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_sextile_orb5 & ~asp_saturn_venus_square_orb3,4,10,-0.35921323741856326,-0.20921323741856324,0.30114426214920786,0.5884821308340203,0.7384821308340204,1.1309225597321453,0.39244042889812486,0.5884821308340203,9,82,29,0.9736937318493142,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4404290999211718,0.8467216587706602,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_pluto_venus_opp_orb5,4,10,-0.35054386394972614,-0.20054386394972612,0.309813635618045,0.5884401341380047,0.7384401341380047,1.1308805630361296,0.39244042889812486,0.5884401341380047,6,100,18,0.9736338923313039,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3156267749540462,0.7219193338035346,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_pluto_sun_opp_orb5 & ~asp_saturn_venus_sextile_orb5,4,10,-0.3983244577191949,-0.24832445771919492,0.2620330418485762,0.5883761014435748,0.7383761014435748,1.1308165303416997,0.39244042889812486,0.5883761014435748,6,95,23,0.9735426546105859,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.338519415823929,0.7448119746734174,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_sun_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_sextile_orb5 & ~asp_saturn_venus_sextile_orb5,4,10,-0.37915054350661337,-0.22915054350661335,0.28120695606115775,0.5882029309462141,0.7382029309462141,1.130643359844339,0.39244042889812486,0.5882029309462141,7,84,25,0.9732959110328767,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3396630773551587,0.7459556362046471,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_saturn_sun_sextile_orb3 & ~asp_sun_uranus_trine_orb5,4,10,-0.3885844913649493,-0.23858449136494936,0.27177300820282174,0.5880658735986225,0.7380658735986225,1.1305063024967474,0.39244042889812486,0.5880658735986225,6,76,27,0.9731006240190652,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.26660147896557024,0.6728940378150586,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d & ~sun_sign_aries,4,10,-0.5195472045249657,-0.3695472045249657,0.14081029504280537,0.5880152174004466,0.7380152174004466,1.1304556462985715,0.39244042889812486,0.5880152174004466,34,40,44,0.9730284463118244,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.5819387295044314,0.9882312883539198,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_saturn_sun_sextile_orb5,4,10,-0.323915139485188,-0.17391513948518805,0.33644236008258305,0.5879665211766841,0.7379665211766842,1.130406950074809,0.39244042889812486,0.5879665211766841,6,102,21,0.9729590613294004,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2897902489552097,0.6960828078046981,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mercury_venus_conj_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,4,10,-0.34121757656599183,-0.19121757656599186,0.31913992300177924,0.5879580592171024,0.7379580592171024,1.1303984881152274,0.39244042889812486,0.5879580592171024,7,76,21,0.9729470042817596,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.36059672861968434,0.7668892874691727,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb5 & ~asp_uranus_venus_sextile_orb5 & ~mercury_sign_cancer,4,10,-0.649300116882191,-0.499300116882191,0.011057382685580089,0.5878400339768214,0.7378400339768214,1.1302804628749463,0.39244042889812486,0.5878400339768214,16,95,20,0.9727788358198843,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6366801338923549,1.0429726927418432,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_conj_orb5 & ~asp_mars_pluto_sextile_orb3 & ~asp_moon_venus_conj_orb3 & asp_neptune_uranus_conj_orb5,4,10,-0.38366976641730743,-0.23366976641730747,0.27668773315046363,0.5877464971528125,0.7377464971528125,1.1301869260509374,0.39244042889812486,0.5877464971528125,9,102,35,0.972645559909789,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4287305981638421,0.8350231570133305,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_conj_orb5 & ~asp_mars_pluto_sextile_orb3 & ~asp_moon_venus_conj_orb5 & asp_neptune_uranus_conj_orb5,4,10,-0.413905289246872,-0.26390528924687195,0.24645221032089912,0.5877464971528125,0.7377464971528125,1.1301869260509374,0.39244042889812486,0.5877464971528125,9,102,52,0.972645559909789,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4287305981638421,0.8350231570133305,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_moon_saturn_trine_orb1 & ~asp_pluto_sun_trine_orb5 & asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d,4,10,-0.6608606923391375,-0.5108606923391374,-0.0005031927713663187,0.5877298910542595,0.7377298910542596,1.1301703199523845,0.39244042889812486,0.5877298910542595,35,40,49,0.9726218987338566,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6758014868750115,1.0820940457244999,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mercury_uranus_sextile_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,4,10,-0.3744549747829451,-0.22445497478294513,0.285902524784826,0.5877211717928229,0.7377211717928229,1.1301616006909478,0.39244042889812486,0.5877211717928229,6,93,22,0.9726094751087127,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3512598853009105,0.7575524441503989,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_pluto_sun_square_orb5,4,10,-0.38198872195969524,-0.23198872195969528,0.2783687776080758,0.5876514499221855,0.7376514499221856,1.1300918788203105,0.39244042889812486,0.5876514499221855,6,91,20,0.9725101320700997,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4241717165688364,0.8304642754183248,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mercury_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_sun_uranus_trine_orb5,4,10,-0.36877782404010995,-0.21877782404010993,0.2915796755276612,0.5876131388732603,0.7376131388732603,1.1300535677713852,0.39244042889812486,0.5876131388732603,7,62,25,0.9724555447046543,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3622990781866184,0.7685916370361068,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
