rule,side,length,complexity,val_avg_R,val_total_R,val_n_trades,val_fitness,val_fitness_raw,val_pf,val_win_rate,val_sharpe,val_max_dd,n_episodes_val,max_episode_val,val_half1_avg_R,val_half2_avg_R,stable,train_avg_R,train_n_trades,holdout_avg_R,holdout_total_R,holdout_n_trades,holdout_pf,holdout_win_rate,holdout_sharpe,holdout_max_dd,null_pvalue,null_n,drop_reason,selected_on
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5,long,2,4,0.6721727698712189,23.52604694549266,35,0.5857471768769591,0.5990805102102924,3.726161471114486,0.6285714285714286,1.1344985301792612,-0.010155734503208835,7,19,0.6990525250242933,0.6524511571249577,True,0.0329768390976074,90,0.21801758589269993,11.990967224098496,55.0,1.6972924790489916,0.5636363636363636,0.5050449412254349,-0.01960531396222498,0.0009995002498750624,2000.0,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3,long,2,4,0.599149614780192,17.97448844340576,30,0.5060842826911918,0.5260842826911918,3.2293813152291,0.5666666666666667,0.965193293395404,-0.012889470964662975,6,17,0.6697490275295458,0.5424195378528378,True,0.010088790484885342,95,0.16934746283224897,10.160847769934938,60.0,1.477624578349556,0.5333333333333333,0.43547682934099163,-0.02034094433889,0.0014992503748125937,2000.0,,validation
asp_mercury_pluto_square_orb3 & mercury_sign_aries,short,2,3,0.5891295866863439,14.728239667158597,25,0.49445948776887483,0.5144594877688748,4.664895228482094,0.64,1.1355452819613485,-0.005011773866710811,5,3,0.5607269705358429,0.6019245222349388,True,-0.023591590991685188,46,-0.21757255427617878,-4.351451085523576,20.0,0.4711243463385546,0.5,-0.5365338289569338,-0.022488028551001182,0.0029985007496251873,2000.0,,validation
~asp_jupiter_mercury_opp_orb5 & asp_jupiter_venus_opp_orb5,short,2,4,0.5908851117259225,14.772127793148062,25,0.47773296839573226,0.4977329683957323,3.7476927550210504,0.72,0.9082331112687493,-0.005026905590005959,5,8,0.5762785423927895,0.5806418204016179,True,-0.1622800036599624,59,0.08477047619641485,2.543114285892446,30.0,1.2006121320172045,0.5333333333333333,0.13180046653418037,-0.028152850071479718,0.0004997501249375312,2000.0,,validation
asp_mercury_pluto_square_orb3 & ~mercury_sign_libra,short,2,4,0.5891295866863439,14.728239667158597,25,0.47445948776887475,0.4944594877688748,4.664895228482094,0.64,1.1355452819613485,-0.005011773866710811,5,3,0.5607269705358429,0.6019245222349388,True,0.11514245817739228,120,-0.16342927910145957,-7.354317559565681,45.0,0.6307425881794938,0.4444444444444444,-0.45302086593104934,-0.04759914596602122,0.0009995002498750624,2000.0,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_mars_pluto_trine_orb1,long,3,7,0.6721727698712189,23.52604694549266,35,0.4557471768769591,0.4690805102102924,3.726161471114486,0.6285714285714286,1.1344985301792612,-0.010155734503208835,8,19,0.6990525250242933,0.6524511571249577,True,0.03744026098517387,90,0.21801758589269993,11.990967224098496,55.0,1.6972924790489916,0.5636363636363636,0.5050449412254349,-0.01960531396222498,0.0009995002498750624,2000.0,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_neptune_sun_sextile_orb5,long,3,7,0.6721727698712189,23.52604694549266,35,0.4557471768769591,0.4690805102102924,3.726161471114486,0.6285714285714286,1.1344985301792612,-0.010155734503208835,7,19,0.6990525250242933,0.6524511571249577,True,0.02826160036099503,89,0.13097428924917082,6.548714462458541,50.0,1.391227303915362,0.56,0.29945813125224696,-0.026961682370350015,0.0014992503748125937,2000.0,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_moon_uranus_opp_orb1,long,3,7,0.6721727698712189,23.52604694549266,35,0.4557471768769591,0.4690805102102924,3.726161471114486,0.6285714285714286,1.1344985301792612,-0.010155734503208835,7,19,0.6990525250242933,0.6524511571249577,True,0.0329768390976074,90,0.21801758589269993,11.990967224098496,55.0,1.6972924790489916,0.5636363636363636,0.5050449412254349,-0.01960531396222498,0.0014992503748125937,2000.0,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_saturn_sun_opp_orb3,long,3,7,0.6721727698712189,23.52604694549266,35,0.4557471768769591,0.4690805102102924,3.726161471114486,0.6285714285714286,1.1344985301792612,-0.010155734503208835,7,16,0.6990525250242933,0.6524511571249577,True,0.0329768390976074,90,0.21801758589269993,11.990967224098496,55.0,1.6972924790489916,0.5636363636363636,0.5050449412254349,-0.01960531396222498,0.0024987506246876563,2000.0,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_uranus_venus_trine_orb5,long,3,7,0.6721727698712189,23.52604694549266,35,0.4557471768769591,0.4690805102102924,3.726161471114486,0.6285714285714286,1.1344985301792612,-0.010155734503208835,7,19,0.6990525250242933,0.6524511571249577,True,0.03355354949955147,90,0.21475325323168457,11.811428927742652,55.0,1.6355594323207507,0.5636363636363636,0.49861650502939686,-0.025052324517921054,0.0009995002498750624,2000.0,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_moon_neptune_trine_orb1,long,3,7,0.6721727698712189,23.52604694549266,35,0.4557471768769591,0.4690805102102924,3.726161471114486,0.6285714285714286,1.1344985301792612,-0.010155734503208835,7,19,0.6990525250242933,0.6524511571249577,True,0.0329768390976074,90,0.21801758589269993,11.990967224098496,55.0,1.6972924790489916,0.5636363636363636,0.5050449412254349,-0.01960531396222498,0.0009995002498750624,2000.0,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~mercury_sign_aquarius,long,3,7,0.6721727698712189,23.52604694549266,35,0.4557471768769591,0.4690805102102924,3.726161471114486,0.6285714285714286,1.1344985301792612,-0.010155734503208835,7,19,0.6990525250242933,0.6524511571249577,True,0.0006422886371334989,85,0.21801758589269993,11.990967224098496,55.0,1.6972924790489916,0.5636363636363636,0.5050449412254349,-0.01960531396222498,0.0014992503748125937,2000.0,,validation
asp_moon_neptune_sextile_orb1 & ~pluto_retro,short,2,4,0.5450964523309404,21.803858093237615,40,0.4556433497408268,0.4556433497408268,2.555807023389684,0.625,1.0114426001675827,-0.010039722328924916,8,1,0.6267848087124954,0.4217165260262413,True,-0.06270529029898719,114,-0.10497292957952604,-5.248646478976302,50.0,0.7695214059614284,0.4,-0.25481274792041086,-0.048972211775332175,0.0004997501249375312,2000.0,,validation
asp_mercury_uranus_square_orb5 & mercury_sign_capricorn,short,2,3,0.5493129647316302,16.479388941948905,30,0.44393923307087907,0.4639392330708791,2.8147183205092907,0.6,0.8394676393118673,-0.010049409702326373,5,14,0.5463387905529562,0.47914011810672463,True,-0.1469040975625514,36,0.3953715891227213,1.9768579456136064,5.0,1.986987988302931,0.6,0.24467741240217947,-0.004999058945444945,0.0024987506246876563,2000.0,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_neptune_sun_opp_orb3,long,3,7,0.6527209630599022,25.45611755933619,39,0.44234549240945975,0.45034549240945976,3.3856146028303487,0.6153846153846154,1.1647623698526104,-0.01503127734171461,8,19,0.6990525250242933,0.6196012475517402,True,0.0329768390976074,90,0.21801758589269993,11.990967224098496,55.0,1.6972924790489916,0.5636363636363636,0.5050449412254349,-0.01960531396222498,0.0009995002498750624,2000.0,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_mercury_uranus_trine_orb1,long,3,7,0.6527209630599022,25.45611755933619,39,0.44234549240945975,0.45034549240945976,3.3856146028303487,0.6153846153846154,1.1647623698526104,-0.01503127734171461,8,19,0.6990525250242933,0.6196012475517402,True,0.0329768390976074,90,0.21801758589269993,11.990967224098496,55.0,1.6972924790489916,0.5636363636363636,0.5050449412254349,-0.01960531396222498,0.0014992503748125937,2000.0,,validation
~mercury_sign_aquarius,short,1,2,0.5087953378471901,15.263860135415703,30,0.4417610484309516,0.4617610484309516,2.5829453331009193,0.6333333333333333,0.8968545654373776,-0.010049409702326484,7,233,0.5130715135930648,0.47914011810672463,True,-0.150788755759377,76,0.09490105772928435,4.270547597817796,45.0,1.2030983270146742,0.4888888888888889,0.18710197570748388,-0.0222421796901342,0.0029985007496251873,2000.0,,validation
asp_mars_saturn_trine_orb5 & ~venus_sign_aries,short,2,4,0.5477237441119625,13.693093602799062,25,0.4402257369134663,0.4602257369134663,2.9166353323432204,0.64,0.7893078932606317,-0.014906320235968495,5,13,0.6293946164765793,0.45105685735035317,True,-0.052292720751658646,58,-0.18547708708951519,-9.273854354475759,50.0,0.6083122403025075,0.4,-0.6247386556083317,-0.04819097707780573,0.0029985007496251873,2000.0,,validation
asp_mercury_uranus_square_orb5 & ~pluto_retro,short,2,4,0.5628767134625082,16.886301403875247,30,0.4375730529459045,0.4575730529459045,2.925336146196387,0.6,0.8863455527209005,-0.008051643743477443,5,14,0.5463387905529562,0.5200415777318013,True,0.008818006377344733,78,0.18325088902890121,8.246290006300555,45.0,1.5473229423683414,0.5111111111111111,0.41894570547136123,-0.012757921293119368,0.0034982508745627187,2000.0,,validation
~asp_mars_pluto_trine_orb1 & asp_mars_saturn_trine_orb5,short,2,4,0.5343463948122492,16.564738239179725,31,0.43526233166435896,0.44726233166435897,2.6321964728659437,0.6129032258064516,0.8378660721947974,-0.015060945128506864,7,11,0.40056504620361827,0.6856339384902849,True,-0.052292720751658646,58,-0.1880056777546675,-8.460255498960038,45.0,0.6158837205508515,0.4222222222222222,-0.5839738258711646,-0.045170787706648174,0.004497751124437781,2000.0,,validation
mercury_sign_capricorn & ~venus_sign_sagittarius,short,2,4,0.5395874805611719,16.187624416835156,30,0.43225569028562866,0.4522556902856287,2.767765163911001,0.6333333333333333,0.9542487996217188,-0.019325592067761743,7,21,0.428389530967176,1.051586486877892,False,-0.18162616979631943,71,0.09630654201034207,3.8522616804136827,40.0,1.2030250182560052,0.475,0.17772757546071535,-0.019743867223536382,0.0014992503748125937,2000.0,,validation
~asp_mars_pluto_trine_orb1 & asp_mars_saturn_trine_orb5 & ~venus_sign_aries,short,3,7,0.6891553885170539,17.918040101443403,26,0.42975469665569616,0.4484213633223628,3.8217986746242634,0.6538461538461539,0.9897003694705475,-0.014906320235968495,6,11,0.6293946164765793,0.6856339384902849,True,-0.052292720751658646,58,-0.18547708708951519,-9.273854354475759,50.0,0.6083122403025075,0.4,-0.6247386556083317,-0.04819097707780573,0.0009995002498750624,2000.0,,validation
~asp_neptune_sun_sextile_orb5 & mercury_sign_capricorn,short,2,4,0.6361619762883041,23.53799312266725,37,0.42937903296749175,0.44271236630082506,3.381578023938048,0.7027027027027027,1.091318423761331,-0.010049409702326595,8,24,0.5401412655784653,0.47914011810672463,True,-0.09484071516794437,85,-0.00597225576237114,-0.35833534574226844,60.0,0.9842814007137886,0.45,-0.007564283946099001,-0.03837648534128635,0.0009995002498750624,2000.0,,validation
asp_moon_neptune_sextile_orb1 & ~asp_sun_venus_conj_orb5 & ~pluto_retro,short,3,7,0.6763463544119149,20.290390632357447,30,0.4241125463060228,0.4374458796393561,3.2711487675580595,0.6666666666666666,0.9805911862466289,-0.010039722328924916,6,1,0.6267848087124954,0.6990985569565076,True,-0.038442787669779224,103,-0.05434069109141868,-2.4453310991138406,45.0,0.8674457712739285,0.4222222222222222,-0.12257772111218397,-0.035452558386927846,0.0004997501249375312,2000.0,,validation
~asp_jupiter_venus_sextile_orb3 & asp_mars_saturn_trine_orb5,short,2,4,0.523029066507934,15.69087199523802,30,0.4240260294088158,0.4373593627421491,2.5430702028904606,0.6,0.797940706708493,-0.015060945128506864,6,11,0.40056504620361827,0.6730851181268568,True,-0.005447019701948164,60,-0.20132819380774564,-10.066409690387282,50.0,0.5983340873897374,0.42,-0.6275330335063936,-0.05283880241375882,0.005997001499250375,2000.0,,validation
~asp_jupiter_venus_sextile_orb3 & asp_mars_saturn_trine_orb5 & ~venus_sign_aries,short,3,7,0.6817669543000678,17.044173857501697,25,0.42123986730171814,0.44123986730171816,3.6788503282608627,0.64,0.947167018405833,-0.014906320235968495,5,11,0.6293946164765793,0.6730851181268568,True,-0.005447019701948164,60,-0.18547708708951519,-9.273854354475759,50.0,0.6083122403025075,0.4,-0.6247386556083317,-0.04819097707780573,0.0004997501249375312,2000.0,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_mercury_uranus_trine_orb5,long,3,7,0.6399459102602786,22.39810685910975,35,0.4166125769269453,0.4299459102602786,3.6431875144811277,0.6571428571428571,,,7,19,0.6990525250242933,0.5611370905749253,True,0.04070631122268071,85,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5,long,1,1,0.4443914636556763,15.55370122794867,35,0.41105813032234295,0.42439146365567626,2.3533672966342545,0.5428571428571428,,,7,22,0.6990525250242933,0.10484338183085336,True,0.0329768390976074,90,,,,,,,,,,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_moon_uranus_opp_orb3,long,3,7,0.6334237217800432,22.169830262301513,35,0.41009038844671,0.4234237217800433,3.615612890927232,0.6285714285714286,,,7,19,0.6990525250242933,0.5459186507877096,True,0.0329768390976074,90,,,,,,,,,,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb1,long,3,7,0.6249152532131582,21.872033862460537,35,0.40158191987982494,0.41491525321315825,3.5807204380454696,0.6285714285714286,,,7,19,0.6042633252793086,0.6524511571249577,True,0.01009345347706858,95,,,,,,,,,,,validation
asp_moon_neptune_sextile_orb1 & ~pluto_retro & ~venus_sign_sagittarius,short,3,7,0.6179236722239838,24.716946888959352,40,0.4012570055573172,0.40792367222398385,2.9014218400725156,0.65,,,7,1,0.6267848087124954,0.6031551114097979,True,-0.05159726045791548,103,,,,,,,,,,,validation
asp_moon_neptune_sextile_orb1 & ~asp_uranus_venus_trine_orb5 & ~pluto_retro,short,3,7,0.6179236722239838,24.716946888959352,40,0.4012570055573172,0.40792367222398385,2.9014218400725156,0.65,,,7,1,0.6267848087124954,0.6031551114097979,True,-0.06623339752874263,109,,,,,,,,,,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_mars_pluto_trine_orb3,long,3,7,0.623591154535096,21.82569040872836,35,0.4002578212017627,0.413591154535096,3.913597214686672,0.6285714285714286,,,7,19,0.6019461525926999,0.6524511571249577,True,0.026057521169036944,90,,,,,,,,,,,validation
asp_neptune_pluto_sextile_orb5 & asp_uranus_venus_trine_orb1,short,2,3,0.46964950295205665,16.437732603321983,35,0.39631616961872335,0.40964950295205665,2.545772789604119,0.6285714285714286,,,6,3,0.5030289860453722,0.42514352549430284,True,-0.006594558680132145,6,,,,,,,,,,,validation
~asp_neptune_sun_sextile_orb5 & mercury_sign_capricorn & ~venus_sign_sagittarius,short,3,7,0.7497807144031086,23.992982860899474,32,0.39538213579503634,0.41538213579503636,4.2761469745687615,0.75,1.1531116459001658,-0.00994387282699194,7,16,0.5401412655784653,1.051586486877892,False,-0.15497944996234714,76,-0.012528954555721115,-0.6890925005646613,55.0,0.9716099603734765,0.45454545454545453,-0.020773515123443574,-0.03837648534128624,0.0004997501249375312,2000.0,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_moon_pluto_conj_orb1,long,3,7,0.6128566146466872,22.675694741927426,37,0.39218994798002055,0.4028566146466872,3.3700486658524604,0.5945945945945946,,,8,16,0.6990525250242933,0.5114496612612682,True,0.014135323215636222,92,,,,,,,,,,,validation
asp_mars_mercury_conj_orb3,long,1,1,0.41555540220250026,16.62221608810001,40,0.3888887355358336,0.39555540220250024,2.364571928755609,0.575,,,8,12,0.5690728063322591,0.2620379980727415,True,-0.04301911460442631,95,,,,,,,,,,,validation
asp_mars_saturn_trine_orb5,short,1,1,0.42220439383793323,14.777153784327663,35,0.3888710605045999,0.4022043938379332,2.131325414212186,0.6,,,6,13,0.40056504620361827,0.45105685735035317,True,-0.052292720751658646,58,,,,,,,,,,,validation
~asp_mars_pluto_trine_orb1 & sun_sign_virgo,short,2,4,0.48125654543552293,14.437696363065688,30,0.3812565454355229,0.4012565454355229,2.620209335599631,0.6,,,5,22,0.3390476241249477,0.6234654667460984,True,0.14380622625849862,62,,,,,,,,,,,validation
~asp_jupiter_sun_opp_orb5 & venus_sign_taurus,short,2,4,0.4783758962920502,14.351276888761506,30,0.37837589629205015,0.39837589629205017,2.299988395888835,0.6333333333333333,,,5,20,0.3214211267472342,0.635330665836866,True,0.1550764376399136,60,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_moon_neptune_trine_orb1,long,2,4,0.46714390629440306,17.751468439187317,38,0.3778105729610697,0.38714390629440304,2.420234368215024,0.5526315789473685,,,8,19,0.6990525250242933,0.20946766326119168,True,0.0329768390976074,90,,,,,,,,,,,validation
asp_mercury_uranus_conj_orb3 & ~asp_sun_uranus_conj_orb3,short,2,4,0.4770133127350639,14.310399382051918,30,0.3770133127350639,0.3970133127350639,2.4976761692726117,0.6333333333333333,,,5,15,0.4470617394135582,0.5369164593780754,True,-0.14054467608708412,63,,,,,,,,,,,validation
asp_mercury_uranus_conj_orb3 & ~asp_sun_uranus_conj_orb5,short,2,4,0.4770133127350639,14.310399382051918,30,0.3770133127350639,0.3970133127350639,2.4976761692726117,0.6333333333333333,,,5,15,0.4470617394135582,0.5369164593780754,True,-0.15286233263178745,63,,,,,,,,,,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3,long,3,7,0.6060842826911917,18.18252848073575,30,0.37608428269119176,0.3960842826911918,3.297985862019931,0.5666666666666667,,,6,17,0.6697490275295458,0.5424195378528378,True,0.010088790484885342,95,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3 & ~asp_mars_pluto_trine_orb1,long,3,7,0.6060842826911917,18.18252848073575,30,0.37608428269119176,0.3960842826911918,3.297985862019931,0.5666666666666667,,,7,17,0.6697490275295458,0.5424195378528378,True,0.014317295431000928,95,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3 & ~asp_neptune_sun_sextile_orb5,long,3,7,0.6060842826911917,18.18252848073575,30,0.37608428269119176,0.3960842826911918,3.297985862019931,0.5666666666666667,,,6,17,0.6697490275295458,0.5424195378528378,True,0.005380872440510626,94,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3 & ~asp_moon_uranus_opp_orb1,long,3,7,0.6060842826911917,18.18252848073575,30,0.37608428269119176,0.3960842826911918,3.297985862019931,0.5666666666666667,,,6,17,0.6697490275295458,0.5424195378528378,True,0.010088790484885342,95,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3 & ~asp_saturn_sun_opp_orb3,long,3,7,0.6060842826911917,18.18252848073575,30,0.37608428269119176,0.3960842826911918,3.297985862019931,0.5666666666666667,,,6,16,0.6697490275295458,0.5424195378528378,True,0.010088790484885342,95,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3 & ~asp_uranus_venus_trine_orb5,long,3,7,0.6060842826911917,18.18252848073575,30,0.37608428269119176,0.3960842826911918,3.297985862019931,0.5666666666666667,,,6,17,0.6697490275295458,0.5424195378528378,True,0.010635147707779714,95,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3 & ~asp_moon_neptune_trine_orb1,long,3,7,0.6060842826911917,18.18252848073575,30,0.37608428269119176,0.3960842826911918,3.297985862019931,0.5666666666666667,,,6,17,0.6697490275295458,0.5424195378528378,True,0.010088790484885342,95,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb1 & ~asp_mars_neptune_trine_orb3,long,3,7,0.6060842826911917,18.18252848073575,30,0.37608428269119176,0.3960842826911918,3.297985862019931,0.5666666666666667,,,6,17,0.6697490275295458,0.5424195378528378,True,0.010088790484885342,95,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3 & ~sun_sign_aries,long,3,7,0.6060842826911917,18.18252848073575,30,0.37608428269119176,0.3960842826911918,3.297985862019931,0.5666666666666667,,,6,17,0.6697490275295458,0.5424195378528378,True,-0.0153354577838473,95,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3 & ~asp_mercury_saturn_conj_orb3,long,3,7,0.6060842826911917,18.18252848073575,30,0.37608428269119176,0.3960842826911918,3.297985862019931,0.5666666666666667,,,6,17,0.6697490275295458,0.5424195378528378,True,0.010088790484885342,95,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3 & ~asp_mars_venus_sextile_orb1,long,3,7,0.6060842826911917,18.18252848073575,30,0.37608428269119176,0.3960842826911918,3.297985862019931,0.5666666666666667,,,6,17,0.6697490275295458,0.5424195378528378,True,0.006278359964866406,90,,,,,,,,,,,validation
~asp_jupiter_sun_opp_orb5 & ~asp_sun_uranus_conj_orb3 & venus_sign_taurus,short,3,7,0.5998357493993175,20.394415479576796,34,0.37516908273265087,0.38983574939931753,2.958908000617533,0.6764705882352942,,,7,20,0.392085286810547,0.7638492724957154,True,0.1639387838751261,60,,,,,,,,,,,validation
~mercury_sign_aquarius & ~sun_sign_scorpio & venus_sign_capricorn,long,3,7,0.6038625855392377,18.11587756617713,30,0.3738625855392377,0.3938625855392377,2.9085445394462055,0.6666666666666666,,,6,17,0.7058852896207402,0.5018398814577354,True,0.11246649178961125,74,,,,,,,,,,,validation
asp_mars_mercury_conj_orb3 & ~asp_neptune_sun_opp_orb3,long,2,4,0.45610145282420284,19.612362471440722,43,0.37343478615753617,0.3761014528242028,2.487529053245071,0.5813953488372093,,,9,8,0.5690728063322591,0.35786549325197986,True,-0.04301911460442631,95,,,,,,,,,,,validation
asp_mars_mercury_conj_orb3 & ~asp_mercury_uranus_trine_orb1,long,2,4,0.45610145282420284,19.612362471440722,43,0.37343478615753617,0.3761014528242028,2.487529053245071,0.5813953488372093,,,9,8,0.5690728063322591,0.35786549325197986,True,-0.04301911460442631,95,,,,,,,,,,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~mercury_sign_taurus,long,3,7,0.6031231562196241,18.093694686588723,30,0.3731231562196241,0.3931231562196241,3.4211421846004293,0.6,,,6,19,0.5537951553142906,0.6524511571249577,True,0.028083812637867467,85,,,,,,,,,,,validation
~asp_jupiter_sun_opp_orb5 & asp_mars_mercury_conj_orb5 & ~asp_mars_pluto_trine_orb5,long,3,7,0.6031231562196241,18.093694686588723,30,0.3731231562196241,0.3931231562196241,3.4211421846004293,0.6,,,6,19,0.5537951553142906,0.6524511571249577,True,0.028083812637867467,85,,,,,,,,,,,validation
~mercury_sign_aquarius & venus_sign_capricorn,long,2,4,0.47230619363105236,14.169185808931571,30,0.37230619363105233,0.39230619363105235,2.1996974227842916,0.5666666666666667,,,6,17,0.4427725058043693,0.5018398814577354,True,0.027267305315499594,74,,,,,,,,,,,validation
mercury_sign_capricorn,short,1,1,0.40396195730853207,14.138668505798623,35,0.37062862397519875,0.38396195730853205,2.133385685994569,0.5714285714285714,,,8,24,0.37389069298925504,0.47914011810672463,True,-0.18476829224955946,75,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3 & ~asp_neptune_sun_opp_orb3,long,3,7,0.5931819066866015,20.16818482734445,34,0.3685152400199349,0.38318190668660157,3.0330580726205456,0.5588235294117647,,,7,17,0.6697490275295458,0.5327341797053297,True,0.010088790484885342,95,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_neptune_trine_orb3 & ~asp_mercury_uranus_trine_orb1,long,3,7,0.5931819066866015,20.16818482734445,34,0.3685152400199349,0.38318190668660157,3.0330580726205456,0.5588235294117647,,,7,17,0.6697490275295458,0.5327341797053297,True,0.010088790484885342,95,,,,,,,,,,,validation
~asp_jupiter_mercury_opp_orb5 & asp_mars_saturn_trine_orb5,short,2,4,0.4602763136200503,16.10967097670176,35,0.36694298028671696,0.38027631362005027,2.233397798989766,0.6,,,6,13,0.4671909058223232,0.45105685735035317,True,-0.052292720751658646,58,,,,,,,,,,,validation
~asp_neptune_venus_sextile_orb3 & venus_sign_capricorn,long,2,4,0.4461633263185804,20.96967633697328,47,0.3661633263185804,0.3661633263185804,2.198057382300471,0.5531914893617021,,,11,11,0.5154200144942489,0.3991677164850912,True,-0.020179265607379638,70,,,,,,,,,,,validation
asp_uranus_venus_trine_orb1 & venus_sign_leo,short,2,3,0.43084312578858247,10.771078144714561,25,0.3637125739719203,0.3837125739719203,2.394201743996323,0.56,0.8251899897642373,-0.009389214737675844,5,4,0.40680347857041055,0.6282580509794691,False,-0.03093919639289364,26,,,0.0,,,,0.0,0.01249375312343828,2000.0,,validation
asp_mars_mercury_conj_orb5 & ~asp_neptune_sun_opp_orb3,long,2,4,0.44972711729634274,17.539357574557368,39,0.3617271172963427,0.3697271172963427,2.2991789055733656,0.5384615384615384,,,8,22,0.6990525250242933,0.1872793196879736,True,0.0329768390976074,90,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mercury_uranus_trine_orb1,long,2,4,0.44972711729634274,17.539357574557368,39,0.3617271172963427,0.3697271172963427,2.2991789055733656,0.5384615384615384,,,8,22,0.6990525250242933,0.1872793196879736,True,0.0329768390976074,90,,,,,,,,,,,validation
asp_jupiter_venus_opp_orb3,short,1,1,0.4007992463530876,12.023977390592629,30,0.3607992463530876,0.3807992463530876,2.1940407931758514,0.6333333333333333,,,5,5,0.31421938424590723,0.5739589705674482,True,-0.14855224022653543,59,,,,,,,,,,,validation
asp_mercury_uranus_conj_orb3,short,1,1,0.39305748747975827,13.75701206179154,35,0.35972415414642495,0.37305748747975825,2.0950965056929873,0.6,,,6,15,0.33551389872043147,0.5369164593780754,True,-0.11470120761229753,68,,,,,,,,,,,validation
~asp_jupiter_mercury_opp_orb5 & ~asp_jupiter_moon_trine_orb1 & asp_jupiter_venus_opp_orb5,short,3,7,0.5864076013916091,17.59222804174827,30,0.3564076013916091,0.3764076013916091,3.378572436485094,0.7,,,5,8,0.5762785423927895,0.606665719389248,True,-0.10264069319064292,61,,,,,,,,,,,validation
~asp_jupiter_sun_opp_orb5 & ~mercury_sign_aquarius,short,2,5,0.4561115551854105,20.525019983343473,45,0.3561115551854105,0.3561115551854105,2.632274189650743,0.6888888888888889,,,10,228,0.44938254756422547,0.46452281471189194,True,-0.19153643646698118,125,,,,,,,,,,,validation
~asp_mars_pluto_trine_orb1 & asp_neptune_pluto_sextile_orb5 & sun_sign_virgo,short,3,6,0.5537753990396236,16.613261971188706,30,0.3537753990396236,0.3737753990396236,2.958649981137563,0.6666666666666666,,,5,22,0.48408533133314885,0.6234654667460984,True,-0.006482173215872559,6,,,,,,,,,,,validation
~asp_mars_venus_sextile_orb3 & asp_mercury_uranus_square_orb5 & mercury_sign_capricorn,short,3,6,0.5520673916537168,16.562021749611503,30,0.35206739165371675,0.3720673916537168,3.0788985835688925,0.6333333333333333,,,5,12,0.5885310284272128,0.47914011810672463,True,-0.1469040975625514,36,,,,,,,,,,,validation
asp_mars_mercury_conj_orb5 & ~asp_mars_pluto_trine_orb1,long,2,4,0.4443914636556763,15.55370122794867,35,0.35105813032234295,0.36439146365567626,2.3533672966342545,0.5428571428571428,,,8,22,0.6990525250242933,0.10484338183085336,True,0.03744026098517387,90,,,,,,,,,,,validation
